"Sale_Price","Gr_Liv_Area","Mas_Vnr_Area","Age_Remodel","Bedroom_AbvGr","Total_Bsmt_SF","Garage_Cars","Full_Bath","Fireplaces","Bldg_Type"
165000,1382,0,6,3,673,2,2,0,"Twnhs"
139000,1080,0,3,2,530,2,2,0,"TwnhsE"
200000,1694,0,8,3,569,1,2,1,"OneFam"
221000,1568,0,4,3,1568,2,2,1,"OneFam"
270000,1494,0,10,2,1494,2,1,1,"TwnhsE"
165000,1208,0,29,3,1208,2,1,1,"OneFam"
214000,1235,0,26,1,1235,2,1,3,"Twnhs"
188000,1036,0,26,1,1036,2,1,1,"Twnhs"
190000,1226,0,26,1,1226,2,1,1,"TwnhsE"
170000,1226,0,28,1,1226,2,1,1,"Twnhs"
385000,1842,0,19,0,1842,3,0,1,"OneFam"
146500,1193,144,34,2,1153,2,2,0,"TwoFmCon"
170000,1920,143,14,4,570,2,3,1,"OneFam"
262500,2156,0,3,3,1568,2,2,1,"OneFam"
179900,1416,420,38,3,708,2,2,1,"OneFam"
250000,2654,220,22,4,1054,2,2,1,"OneFam"
165150,1790,288,34,4,732,2,1,1,"OneFam"
164500,1334,264,39,3,1334,2,2,0,"OneFam"
140000,1164,168,37,3,1164,2,1,0,"OneFam"
135500,980,0,39,3,980,1,2,0,"OneFam"
142000,1051,0,38,3,1051,2,1,0,"OneFam"
155000,1770,300,38,4,900,2,1,0,"OneFam"
157500,976,203,2,2,976,2,1,1,"OneFam"
138500,1052,168,38,3,1052,1,1,0,"OneFam"
140000,898,0,38,3,833,1,1,0,"OneFam"
124400,1051,0,40,3,1051,1,1,0,"OneFam"
158000,1141,140,39,3,1141,1,1,0,"OneFam"
146000,1200,166,8,1,864,2,1,0,"OneFam"
190000,1993,252,35,4,825,2,2,1,"OneFam"
136500,1050,0,45,3,1050,1,1,0,"OneFam"
129900,864,0,48,3,864,2,1,0,"OneFam"
145000,1712,122,1,4,1626,2,2,0,"Duplex"
185900,1565,0,6,3,1187,1,2,2,"TwoFmCon"
160000,1251,425,42,3,1251,1,1,2,"OneFam"
167000,1488,112,42,3,1008,2,1,1,"OneFam"
157500,1440,0,42,4,720,2,1,1,"OneFam"
140000,1095,105,48,2,588,1,1,0,"TwoFmCon"
150000,1053,85,15,3,1008,2,1,0,"OneFam"
151500,1248,88,46,3,1248,1,1,0,"OneFam"
129800,816,0,56,2,816,1,1,1,"OneFam"
137000,1008,0,52,2,1008,1,1,1,"OneFam"
137000,1043,0,56,2,938,1,1,1,"OneFam"
121600,1230,0,56,3,747,1,1,0,"OneFam"
85500,869,0,48,2,440,0,1,0,"OneFam"
79900,747,108,53,1,600,2,1,0,"OneFam"
127000,1252,0,15,3,504,2,1,0,"OneFam"
161000,1433,0,16,3,1251,2,1,1,"OneFam"
146500,1624,150,54,2,1444,1,1,1,"OneFam"
135000,1216,144,55,3,1056,1,1,0,"OneFam"
137900,2136,44,55,4,2136,2,2,0,"OneFam"
133000,1578,0,56,3,806,1,1,2,"OneFam"
137000,1728,0,33,3,704,1,1,1,"OneFam"
121000,936,0,31,2,936,1,1,0,"OneFam"
119000,1584,0,39,4,1584,2,2,0,"Duplex"
172000,1246,0,42,3,1246,2,1,2,"OneFam"
98600,1235,203,45,2,1235,2,1,0,"OneFam"
226000,2157,309,40,4,924,2,2,2,"OneFam"
118000,1128,0,52,2,936,1,1,0,"OneFam"
235000,3112,0,16,4,1360,2,2,1,"OneFam"
135000,1008,332,43,2,1008,2,1,0,"OneFam"
132500,1190,120,44,3,1106,2,1,0,"Duplex"
143000,1144,128,47,3,1144,1,1,1,"OneFam"
132000,1364,0,49,3,1179,1,1,1,"OneFam"
145250,1383,175,46,3,1383,1,1,0,"OneFam"
162000,1336,632,48,3,1121,2,1,1,"OneFam"
148000,1370,272,50,3,1058,1,1,1,"OneFam"
141000,1092,0,49,2,1092,1,1,1,"OneFam"
153000,1124,0,12,3,1124,1,1,1,"OneFam"
134450,1236,64,10,2,1070,1,1,1,"OneFam"
135960,943,0,27,2,943,2,1,2,"Duplex"
156000,1050,176,6,3,1050,1,1,0,"OneFam"
140000,1375,0,52,2,1367,2,1,1,"OneFam"
139500,1008,0,3,2,1008,1,1,0,"OneFam"
155000,1575,522,55,2,216,2,1,1,"OneFam"
127000,1145,0,50,3,301,2,1,0,"OneFam"
133500,1005,0,50,2,1005,1,1,1,"OneFam"
125000,1056,0,51,3,1056,1,1,0,"OneFam"
142000,884,0,15,2,884,1,1,0,"OneFam"
167000,2039,0,43,3,929,3,1,3,"OneFam"
159000,1384,0,5,2,1015,2,1,0,"OneFam"
180000,2640,0,31,5,2171,3,2,1,"TwoFmCon"
127000,1312,0,56,3,784,2,1,0,"OneFam"
112000,1310,0,56,2,617,1,2,0,"OneFam"
99800,713,0,5,2,713,1,1,0,"OneFam"
117000,833,0,6,2,833,1,1,0,"OneFam"
108480,1073,0,38,2,1073,1,1,0,"OneFam"
68000,715,0,56,2,715,2,1,0,"OneFam"
86900,720,0,8,1,448,1,1,0,"OneFam"
120000,1130,0,56,2,1120,2,1,1,"OneFam"
155500,1595,0,56,3,663,2,2,1,"OneFam"
80000,1760,0,56,4,1077,2,1,1,"OneFam"
105000,1214,0,56,3,672,3,1,0,"OneFam"
160000,2414,0,36,3,954,2,2,1,"TwoFmCon"
170000,1466,0,17,3,796,2,2,1,"OneFam"
160000,1324,101,41,3,1088,2,2,1,"OneFam"
159950,1086,1047,40,3,1024,2,1,1,"OneFam"
165000,1146,379,43,3,1083,1,1,1,"OneFam"
159000,1734,0,25,3,912,2,1,1,"OneFam"
147000,1207,161,21,3,1135,1,1,0,"OneFam"
115000,912,0,42,2,912,1,1,0,"OneFam"
159500,1194,0,47,3,655,2,1,1,"OneFam"
120000,864,207,47,2,864,1,1,0,"OneFam"
129900,816,0,49,2,816,1,1,0,"OneFam"
183000,1773,104,14,3,1313,2,2,2,"OneFam"
157500,1472,58,47,2,0,2,2,1,"OneFam"
277500,2448,0,8,3,1438,2,3,2,"OneFam"
207500,1600,0,9,2,1484,1,1,2,"OneFam"
147500,1521,0,56,3,910,1,1,0,"OneFam"
135000,1192,0,56,4,720,0,1,0,"OneFam"
109500,1040,0,56,2,0,2,1,0,"OneFam"
109900,1040,0,56,2,0,2,1,0,"OneFam"
133700,1040,0,47,3,1040,1,1,0,"OneFam"
81400,1040,0,56,2,0,2,2,0,"Duplex"
87500,1040,340,56,2,0,2,2,0,"Duplex"
93500,1040,0,56,2,0,2,2,0,"Duplex"
119000,1556,0,46,4,1556,0,2,0,"Duplex"
141000,1150,0,47,3,1150,1,1,0,"OneFam"
146000,1150,0,45,3,1150,1,1,0,"OneFam"
155000,1348,266,40,3,660,2,1,1,"OneFam"
134500,999,0,44,3,925,1,1,0,"OneFam"
120000,1045,0,44,3,1045,2,1,0,"OneFam"
105000,864,0,44,3,864,1,1,0,"OneFam"
124000,1025,0,44,3,1025,0,1,0,"TwoFmCon"
169000,2014,0,1,5,716,2,2,0,"OneFam"
107000,1328,0,56,3,686,1,1,0,"OneFam"
135000,1668,264,56,3,1212,1,1,0,"OneFam"
111500,1657,0,26,4,1147,1,1,1,"OneFam"
156500,1416,0,2,3,780,2,1,0,"OneFam"
178000,1641,0,16,3,728,2,1,1,"OneFam"
139900,1428,0,36,4,712,2,1,0,"OneFam"
105000,1004,0,56,2,502,1,1,1,"OneFam"
110000,813,0,1,2,813,1,1,0,"OneFam"
111500,1951,0,56,4,938,2,2,0,"TwoFmCon"
108000,1032,0,56,2,1032,1,1,0,"OneFam"
111500,844,0,56,2,844,1,1,0,"OneFam"
124000,1750,0,15,3,636,1,1,0,"OneFam"
105000,864,0,56,2,576,1,1,0,"OneFam"
116000,1118,0,56,2,648,2,1,0,"OneFam"
96900,1376,0,56,2,738,1,1,0,"OneFam"
135500,960,0,51,3,960,2,1,0,"TwoFmCon"
139000,1566,145,56,5,816,2,1,0,"OneFam"
61500,492,0,56,1,492,1,1,0,"OneFam"
120000,1182,0,56,3,770,1,1,0,"OneFam"
126175,1163,0,1,3,1162,1,1,0,"OneFam"
64000,840,0,56,2,798,1,1,0,"OneFam"
137000,1928,0,56,4,1020,1,2,0,"TwoFmCon"
87000,1774,0,56,4,1095,3,2,0,"OneFam"
163000,1768,0,36,2,880,2,1,2,"OneFam"
155000,2104,0,1,5,1226,2,2,0,"OneFam"
79000,1440,0,56,3,540,1,1,0,"OneFam"
144000,1690,0,56,3,815,1,1,1,"OneFam"
114504,1368,0,13,3,684,1,1,0,"OneFam"
157000,1762,0,56,4,596,2,1,0,"OneFam"
125000,1200,0,56,4,1200,1,1,0,"OneFam"
475000,3608,0,13,4,1107,3,2,2,"OneFam"
93500,1248,0,56,2,624,0,2,0,"Duplex"
125000,960,0,48,3,960,2,1,0,"OneFam"
64500,1020,0,56,2,1020,0,1,0,"OneFam"
100000,788,0,56,2,788,0,1,2,"OneFam"
140200,1577,0,56,3,972,1,1,1,"OneFam"
202500,1827,0,10,2,848,1,1,1,"OneFam"
159000,1664,0,56,3,1004,2,2,2,"OneFam"
119900,1118,0,56,3,793,2,1,1,"TwoFmCon"
114500,1176,0,56,3,816,2,1,1,"OneFam"
115000,1344,0,56,3,896,1,1,0,"OneFam"
75000,1162,0,56,3,728,1,1,0,"OneFam"
88000,1015,0,56,3,768,1,1,0,"OneFam"
80500,912,0,56,2,0,0,1,0,"OneFam"
149000,1576,0,56,3,1042,1,1,1,"OneFam"
110000,1324,0,22,3,741,1,1,0,"OneFam"
110500,1103,0,26,2,1103,2,1,1,"OneFam"
89000,616,0,56,2,616,1,1,0,"OneFam"
113000,1048,0,56,2,993,1,1,1,"OneFam"
109000,816,0,56,2,816,1,1,0,"OneFam"
220000,2486,0,44,5,1595,2,2,1,"OneFam"
129000,960,160,36,3,960,2,1,0,"TwoFmCon"
117000,1635,0,3,2,485,1,1,0,"OneFam"
52500,693,0,56,2,693,0,1,0,"OneFam"
107000,1430,0,56,3,596,2,2,0,"OneFam"
116500,1330,0,2,3,396,1,1,0,"OneFam"
72000,819,0,56,2,610,0,1,0,"OneFam"
119500,1376,0,56,3,780,1,2,1,"OneFam"
125500,1360,0,11,2,803,1,1,0,"OneFam"
91000,1077,0,56,3,1007,1,1,1,"OneFam"
84500,754,0,24,2,520,0,1,0,"TwoFmCon"
90000,984,0,56,3,984,1,1,0,"OneFam"
137500,1422,41,55,3,806,1,1,1,"OneFam"
150000,1921,0,42,4,1921,2,2,0,"Duplex"
131000,1640,0,56,3,0,2,1,1,"OneFam"
130000,1352,120,48,3,1062,1,1,0,"OneFam"
125000,1032,0,56,2,0,1,1,1,"OneFam"
80000,879,0,56,2,830,1,1,0,"OneFam"
157000,1073,0,2,2,1073,1,2,0,"OneFam"
148000,1382,51,27,3,1051,2,1,1,"OneFam"
90000,1296,0,39,2,0,2,2,0,"Duplex"
154500,1068,0,3,3,1059,1,1,0,"OneFam"
153600,1064,305,39,3,1064,2,1,1,"OneFam"
164500,1320,97,40,3,1164,2,1,2,"OneFam"
132000,934,0,42,2,912,1,1,0,"OneFam"
142500,1059,0,40,3,1059,1,1,0,"OneFam"
158000,1159,188,38,3,1051,1,1,1,"OneFam"
149500,1400,203,28,3,672,2,1,1,"OneFam"
165000,1458,450,39,3,1176,2,1,1,"OneFam"
180000,1721,0,13,3,1461,2,2,1,"OneFam"
160500,1040,200,28,3,960,2,1,1,"OneFam"
156500,1967,0,29,6,1967,2,2,0,"Duplex"
157000,1949,99,29,6,1949,2,2,0,"Duplex"
172500,1920,0,48,4,1052,2,2,1,"OneFam"
155000,1803,67,6,3,1134,2,2,1,"OneFam"
170000,1779,0,32,3,1763,2,1,1,"OneFam"
105000,872,65,56,2,872,1,1,1,"OneFam"
145000,960,0,5,0,648,1,0,0,"OneFam"
168000,1437,0,19,3,1188,2,1,1,"OneFam"
278000,1830,123,39,2,1865,2,1,2,"OneFam"
164000,1000,0,43,1,1000,2,1,2,"OneFam"
225000,2287,0,53,3,1304,2,2,1,"OneFam"
130000,810,153,34,2,782,2,1,0,"OneFam"
142500,894,0,32,3,864,2,1,1,"OneFam"
148400,1700,0,25,2,430,1,2,0,"Twnhs"
190000,1453,0,20,2,1453,2,1,1,"OneFam"
146000,1350,0,52,3,967,2,1,1,"OneFam"
128000,1150,0,56,3,799,1,1,2,"OneFam"
225000,2008,0,4,3,896,1,3,0,"OneFam"
274970,2201,0,40,4,697,2,2,1,"OneFam"
235000,2009,0,56,4,672,3,2,2,"OneFam"
415000,3672,0,16,5,1836,2,3,2,"OneFam"
182000,1560,96,44,3,1776,2,2,1,"OneFam"
135000,1488,232,4,3,0,2,1,1,"OneFam"
137000,1057,164,7,3,1057,1,1,0,"OneFam"
136900,1855,0,34,4,994,1,2,0,"OneFam"
149900,1609,0,53,5,1000,1,1,0,"OneFam"
123500,1148,0,54,2,980,1,1,0,"OneFam"
93000,1124,0,52,3,0,0,1,1,"OneFam"
91500,1456,0,56,4,810,1,1,1,"OneFam"
180000,1298,85,21,3,1298,2,2,1,"OneFam"
209000,2559,232,17,4,868,2,2,1,"OneFam"
215000,1911,125,12,3,777,2,2,1,"OneFam"
224500,1440,0,13,2,1344,4,2,0,"Duplex"
229800,1876,0,0,3,1308,3,2,0,"OneFam"
183600,1208,0,1,2,1208,2,2,0,"OneFam"
194000,1220,84,0,2,1199,2,2,0,"OneFam"
193879,1294,0,0,2,1286,2,2,1,"OneFam"
221500,1614,240,0,3,1614,3,2,0,"OneFam"
204900,1498,0,0,2,1498,2,2,0,"OneFam"
239799,1962,0,0,3,1391,3,2,0,"OneFam"
233555,1846,0,0,3,1836,2,2,1,"OneFam"
260000,1734,0,1,3,1734,2,2,0,"OneFam"
294900,1590,198,0,2,1570,3,2,0,"OneFam"
209700,1809,0,0,3,945,2,2,0,"OneFam"
225000,1614,140,1,3,1614,2,2,1,"OneFam"
181000,1596,532,1,3,784,2,2,0,"OneFam"
220000,1915,0,14,3,908,2,2,1,"OneFam"
190000,1582,621,42,4,1624,2,2,0,"OneFam"
180000,988,0,37,1,938,2,1,2,"OneFam"
280000,1533,0,31,2,1533,2,2,2,"OneFam"
158900,1388,0,38,3,1388,2,2,1,"OneFam"
148000,914,0,10,2,870,2,1,0,"OneFam"
145000,1100,0,10,3,1100,2,1,0,"OneFam"
187000,1499,68,11,3,781,2,2,1,"OneFam"
193000,1425,0,8,3,1425,2,2,0,"OneFam"
156000,990,0,11,3,990,2,1,0,"OneFam"
235000,1525,244,6,3,1525,2,2,0,"OneFam"
217000,1494,0,9,3,1479,2,2,0,"OneFam"
214000,1588,183,7,3,1588,2,2,0,"OneFam"
196000,1749,0,7,3,842,2,2,0,"OneFam"
217000,1779,0,6,3,951,2,2,1,"OneFam"
200000,1861,0,4,3,916,2,2,0,"OneFam"
192500,1776,144,4,3,936,2,2,1,"OneFam"
205000,1541,150,4,3,1541,3,2,1,"OneFam"
132500,954,0,30,3,911,2,1,0,"OneFam"
157500,1388,62,29,3,675,1,1,0,"OneFam"
174000,1282,123,28,3,995,3,2,0,"OneFam"
128500,971,0,37,3,971,1,1,1,"OneFam"
128500,864,0,34,3,864,1,1,0,"OneFam"
149900,894,0,34,3,894,2,1,0,"OneFam"
119900,864,0,34,3,864,1,1,0,"OneFam"
137000,1320,0,12,3,630,2,2,0,"Twnhs"
255000,1989,210,4,3,1065,2,2,1,"OneFam"
222000,1762,199,4,3,826,2,2,0,"OneFam"
214000,1755,148,7,3,840,2,2,1,"OneFam"
220000,1358,0,4,1,1348,2,1,1,"OneFam"
275000,1787,178,4,3,1753,3,2,1,"OneFam"
197000,1909,0,4,4,872,2,2,0,"OneFam"
230000,1654,295,4,3,1654,3,2,0,"OneFam"
268500,2214,261,7,3,1090,3,2,1,"OneFam"
210900,2049,0,9,4,1065,2,2,1,"OneFam"
227000,1939,227,8,3,1054,3,2,1,"OneFam"
237000,1995,0,10,4,930,2,2,1,"OneFam"
274300,2097,0,8,3,1108,2,2,1,"OneFam"
216837,1836,0,1,3,1860,2,2,1,"OneFam"
133000,848,170,3,1,848,2,1,0,"TwnhsE"
155900,848,169,2,1,848,2,1,1,"TwnhsE"
233230,1919,0,0,3,1079,2,2,1,"OneFam"
207000,1390,0,3,3,1390,2,2,0,"OneFam"
195000,1948,0,1,4,847,2,2,1,"OneFam"
200000,1700,120,3,3,1682,2,2,0,"OneFam"
203160,1737,0,0,3,851,2,2,0,"OneFam"
195800,1611,0,1,3,784,2,2,0,"OneFam"
212900,1552,196,0,3,1552,3,2,0,"OneFam"
196500,1720,0,2,3,860,2,2,0,"OneFam"
198000,1336,0,0,3,1336,2,2,0,"OneFam"
173900,1500,0,0,3,750,2,2,0,"OneFam"
163990,1456,0,0,3,728,2,2,1,"OneFam"
164990,1310,0,1,3,1310,2,2,1,"OneFam"
98000,1436,0,6,3,676,2,2,0,"OneFam"
149900,1466,132,47,3,1466,2,1,2,"OneFam"
102000,1220,0,55,2,836,2,1,0,"OneFam"
127500,1012,355,31,4,976,0,2,0,"Duplex"
127500,980,250,31,4,945,0,2,0,"Duplex"
119900,1176,0,37,2,1176,1,1,0,"OneFam"
196500,1724,190,2,3,796,2,2,1,"OneFam"
117250,914,0,4,2,914,0,1,0,"OneFam"
229000,2314,0,1,3,1150,2,2,1,"OneFam"
145000,1072,80,1,2,547,2,1,0,"TwnhsE"
140000,1072,82,0,2,547,2,2,0,"TwnhsE"
142500,1072,82,0,2,547,2,1,0,"TwnhsE"
134000,1709,50,2,3,970,2,2,0,"Twnhs"
130000,1709,50,2,3,970,2,2,0,"Twnhs"
130000,1709,50,0,3,970,2,2,0,"Twnhs"
137500,1709,50,2,3,970,2,2,0,"Twnhs"
130000,1708,117,2,3,976,2,2,0,"TwnhsE"
97900,936,0,56,3,624,1,1,0,"OneFam"
92000,1338,0,56,3,832,2,2,0,"OneFam"
107000,1669,0,56,4,1093,1,1,0,"OneFam"
81000,1184,0,10,5,658,0,1,0,"OneFam"
104900,1221,0,56,4,784,1,1,0,"OneFam"
115000,864,0,16,2,864,2,1,0,"OneFam"
125000,1482,60,38,3,954,2,2,1,"OneFam"
116000,1250,0,56,3,686,1,1,0,"OneFam"
83000,1414,0,56,3,864,0,1,1,"OneFam"
118500,2230,0,56,5,795,1,1,0,"OneFam"
35000,498,0,51,1,498,1,1,0,"OneFam"
121000,1273,0,13,3,616,1,1,0,"OneFam"
160000,1928,0,11,5,686,0,2,0,"TwoFmCon"
140000,1595,0,6,2,940,1,1,2,"OneFam"
137000,1551,0,56,3,1058,1,2,0,"OneFam"
128000,1340,0,56,3,780,1,1,0,"TwoFmCon"
160000,1479,0,9,3,624,1,1,2,"OneFam"
138887,1784,0,56,4,747,1,1,0,"OneFam"
149000,1510,0,56,3,755,1,1,0,"OneFam"
102000,1522,0,56,4,1008,0,2,0,"OneFam"
167000,1636,0,56,4,818,1,1,1,"OneFam"
200100,1802,0,56,4,793,1,1,1,"OneFam"
131000,1465,0,56,3,992,1,2,2,"OneFam"
112000,1288,0,56,4,824,1,1,0,"OneFam"
140000,1717,0,36,3,756,3,1,1,"OneFam"
195000,1550,0,56,3,817,1,1,1,"OneFam"
230000,1517,0,56,3,792,2,1,2,"OneFam"
194000,1717,0,56,2,901,1,1,1,"OneFam"
137500,1180,0,56,2,700,1,1,1,"OneFam"
250000,2057,0,19,3,1017,1,1,1,"OneFam"
218000,1671,270,56,4,1022,2,2,1,"OneFam"
239000,2345,0,56,4,952,2,2,1,"OneFam"
199500,1609,0,16,3,637,3,1,2,"OneFam"
210000,1801,0,47,3,697,2,1,1,"OneFam"
230000,1811,0,2,2,1073,2,1,1,"OneFam"
217500,1647,459,29,3,1430,2,2,1,"OneFam"
257000,2315,405,43,4,1168,1,2,3,"OneFam"
157000,1336,56,53,2,1165,1,1,2,"TwoFmCon"
223000,1844,312,37,3,1844,2,2,1,"OneFam"
102000,976,0,56,2,976,1,1,0,"OneFam"
145400,1285,0,56,3,861,2,1,0,"OneFam"
72000,672,0,56,2,432,0,1,0,"OneFam"
85000,641,0,56,2,641,1,1,0,"OneFam"
106500,951,0,56,2,951,1,1,0,"OneFam"
139000,1638,327,49,4,967,1,2,0,"OneFam"
108000,1336,0,56,3,637,1,1,0,"OneFam"
51689,729,0,56,2,0,0,1,0,"OneFam"
35311,480,0,56,1,480,1,0,0,"OneFam"
115000,1396,0,55,4,660,0,2,0,"TwoFmCon"
78000,936,0,56,2,216,0,1,0,"OneFam"
375000,1778,473,0,2,1573,2,2,1,"TwnhsE"
300000,1646,186,1,2,1594,2,2,1,"TwnhsE"
242500,1625,0,27,3,1625,2,2,1,"OneFam"
145000,1664,0,28,4,1664,2,2,0,"Duplex"
209000,1491,0,5,3,1491,2,2,0,"OneFam"
135000,1004,90,29,2,975,2,1,0,"Duplex"
148000,1210,257,31,3,1128,2,2,0,"OneFam"
171000,1959,70,17,5,1907,3,3,0,"Duplex"
335000,2519,293,16,4,1210,2,2,2,"OneFam"
230000,1295,0,20,2,0,1,2,0,"TwnhsE"
250764,1650,0,48,2,1632,2,1,2,"OneFam"
228000,1707,653,25,2,1686,2,2,1,"OneFam"
176000,1137,72,19,2,1112,2,2,1,"OneFam"
180000,1339,54,16,2,1309,2,2,1,"OneFam"
250000,2514,0,15,4,1216,2,2,0,"OneFam"
202000,1403,0,6,2,1381,2,2,0,"OneFam"
312500,1800,630,4,3,1800,3,2,1,"OneFam"
320000,1960,198,0,3,1728,3,2,2,"OneFam"
369900,2028,208,0,2,1868,3,2,2,"OneFam"
359900,1838,382,0,3,1838,3,2,1,"OneFam"
81500,1600,0,55,3,0,1,1,0,"OneFam"
215000,1368,200,9,2,1288,4,2,0,"Duplex"
164000,1216,116,8,2,1216,2,2,0,"Twnhs"
153500,1337,443,8,2,1237,2,2,0,"TwnhsE"
84500,1140,0,0,3,1140,0,1,0,"OneFam"
104500,1304,0,29,3,264,1,1,1,"TwnhsE"
127000,1475,0,29,4,757,1,2,1,"TwnhsE"
151400,2521,0,33,5,942,2,2,1,"TwnhsE"
126500,874,0,3,3,864,1,1,0,"OneFam"
146500,1652,0,36,4,1652,3,2,0,"Duplex"
73000,630,0,36,1,630,0,1,0,"Twnhs"
79400,1092,0,34,3,546,1,1,0,"TwnhsE"
140000,1360,194,27,3,1104,1,1,1,"OneFam"
92000,630,0,36,1,630,0,1,0,"Twnhs"
87550,1092,0,36,3,546,1,1,0,"Twnhs"
79500,1092,0,36,3,546,0,1,0,"Twnhs"
90500,1092,0,36,3,546,0,1,0,"Twnhs"
71000,1092,0,36,3,546,1,1,0,"TwnhsE"
150900,1728,0,30,4,1728,2,2,0,"Duplex"
188000,1728,0,30,4,1728,2,2,0,"Duplex"
160000,1126,0,29,3,1126,2,2,1,"OneFam"
131000,1224,0,10,4,1224,2,1,1,"OneFam"
142500,1003,0,22,3,1003,2,1,0,"OneFam"
131000,902,0,23,2,864,2,1,0,"OneFam"
132000,970,0,14,3,912,0,1,0,"OneFam"
170000,1389,0,31,2,1389,2,1,1,"OneFam"
188000,2000,94,12,3,996,3,2,1,"OneFam"
